album,end_date,music,rank,singer,start_date,week_num,year
우린 그렇게 사랑해서,2022.07.23,우린 그렇게 사랑해서,55,"강민경, 잔나비",2022.07.17,30,2022
Candy - Winter Special Mini Album,2022.07.30,Graduation,54,NCT DREAM,2022.07.24,31,2022
WSG워너비 1집,2022.11.26,보고싶었어,53,WSG워너비 (4FIRE),2022.11.20,48,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.12.03,다정히 내 이름을 부르면,52,"경서예지, 전건호",2022.11.27,49,2022
`키스 먼저 할까요?` OST Part 3,2022.07.09,"모든 날, 모든 순간 (Every day, Every Moment)",58,폴킴,2022.07.03,28,2022
그 겨울이 잠든 거리에서 (경서예지 x 전건호),2022.12.10,그 겨울이 잠든 거리에서,51,"경서예지, 전건호",2022.12.04,50,2022
ELEVEN,2022.12.24,ELEVEN,49,IVE (아이브),2022.12.18,52,2022
That`s Hilarious,2022.12.17,That`s Hilarious,50,Charlie Puth,2022.12.11,51,2022
Christmas Without You,2022.03.05,Christmas Without You,86,Ava Max,2022.02.27,10,2022
Candy - Winter Special Mini Album,2022.03.19,발자국 (Walk With You),83,NCT DREAM,2022.03.13,12,2022
봄여름가을겨울 (Still Life),2022.03.12,봄여름가을겨울 (Still Life),84,BIGBANG (빅뱅),2022.03.06,11,2022
CHECKMATE,2022.03.26,SNEAKERS,82,ITZY (있지),2022.03.20,13,2022
Under The Influence: Holiday Edition,2022.04.02,Text Me Merry Christmas (Feat. Kristen Bell),80,Straight No Chaser,2022.03.27,14,2022
쇼미더머니 11 Episode 2,2022.04.16,"Flick (Feat. BE`O (비오), 김하온 (HAON)) (Prod. GroovyRoom)",76,노윤하,2022.04.10,16,2022
IM HERO,2022.04.23,다시 만날 수 있을까,75,임영웅,2022.04.17,17,2022
YOUNHA 6th Album `END THEORY`,2022.04.09,오르트구름,78,윤하,2022.04.03,15,2022
FOREVER 1 - The 7th Album,2022.05.07,FOREVER 1,72,소녀시대,2022.05.01,19,2022
Girls - The 2nd Mini Album,2022.05.14,도깨비불 (Illusion),70,aespa,2022.05.08,20,2022
흩어지지 않게,2022.04.30,흩어지지 않게,74,엠씨더맥스 (M.C the MAX),2022.04.24,18,2022
PROTOTYPE RESEARCH #0063,2022.05.28,내 기쁨은 너가 벤틀리를 끄는 거야,67,김승민,2022.05.22,22,2022
쇼미더머니 11 Episode 1,2022.05.21,WE (Feat. 박재범) (Prod. by Slom),68,"이영지, 토이고 (toigo), 제이켠 (J`Kyun), 잠비노 (Jambino), XINSAYNE",2022.05.15,21,2022
밤하늘의 별을(2020),2022.06.04,밤하늘의 별을(2020),66,경서,2022.05.29,23,2022
떠나보낼 준비해 둘걸 그랬어,2022.06.18,떠나보낼 준비해 둘걸 그랬어,62,임한별,2022.06.12,25,2022
IM HERO,2022.06.25,우리들의 블루스,61,임영웅,2022.06.19,26,2022
Stay,2022.06.11,Stay,64,"The Kid LAROI, Justin Bieber",2022.06.05,24,2022
LOVE me,2022.07.02,LOVE me,60,BE`O (비오),2022.06.26,27,2022
`키스 먼저 할까요?` OST Part 3,2022.07.16,"모든 날, 모든 순간 (Every day, Every Moment)",58,폴킴,2022.07.10,29,2022
첫사랑,2022.07.23,첫사랑,56,백아,2022.07.17,30,2022
우린 그렇게 사랑해서,2022.07.30,우린 그렇게 사랑해서,55,"강민경, 잔나비",2022.07.24,31,2022
Candy - Winter Special Mini Album,2022.11.26,Graduation,54,NCT DREAM,2022.11.20,48,2022
WSG워너비 1집,2022.12.03,보고싶었어,53,WSG워너비 (4FIRE),2022.11.27,49,2022
쇼미더머니 11 Episode 3,2022.07.09,으리으리 (Feat. 호미들),59,NSW yoon,2022.07.03,28,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.12.10,다정히 내 이름을 부르면,52,"경서예지, 전건호",2022.12.04,50,2022
That`s Hilarious,2022.12.24,That`s Hilarious,50,Charlie Puth,2022.12.18,52,2022
그 겨울이 잠든 거리에서 (경서예지 x 전건호),2022.12.17,그 겨울이 잠든 거리에서,51,"경서예지, 전건호",2022.12.11,51,2022
Candy - Winter Special Mini Album,2022.03.05,문 (Moon),87,NCT DREAM,2022.02.27,10,2022
봄여름가을겨울 (Still Life),2022.03.19,봄여름가을겨울 (Still Life),84,BIGBANG (빅뱅),2022.03.13,12,2022
내일은 미스터트롯 우승자 특전곡,2022.03.12,이제 나만 믿어요,85,임영웅,2022.03.06,11,2022
Candy - Winter Special Mini Album,2022.03.26,발자국 (Walk With You),83,NCT DREAM,2022.03.20,13,2022
CHARLIE,2022.04.02,I Don`t Think That I Like Her,81,Charlie Puth,2022.03.27,14,2022
Seoul,2022.04.16,Love story,77,볼빨간사춘기,2022.04.10,16,2022
쇼미더머니 11 Episode 2,2022.04.23,"Flick (Feat. BE`O (비오), 김하온 (HAON)) (Prod. GroovyRoom)",76,노윤하,2022.04.17,17,2022
싸다9,2022.04.09,That That (prod. & feat. SUGA of BTS),79,싸이 (Psy),2022.04.03,15,2022
Candy - Winter Special Mini Album,2022.05.07,Tangerine Love (Favorite),73,NCT DREAM,2022.05.01,19,2022
SG워너비 ＆ 브라운 아이드 걸스,2022.05.14,Must Have Love,71,"SG워너비, 브라운 아이드 걸스",2022.05.08,20,2022
IM HERO,2022.04.30,다시 만날 수 있을까,75,임영웅,2022.04.24,18,2022
쇼미더머니 11 Episode 1,2022.05.28,WE (Feat. 박재범) (Prod. by Slom),68,"이영지, 토이고 (toigo), 제이켠 (J`Kyun), 잠비노 (Jambino), XINSAYNE",2022.05.22,22,2022
미련을 말하는,2022.05.21,새벽에 걸려온 너의 전화는,69,한동근,2022.05.15,21,2022
PROTOTYPE RESEARCH #0063,2022.06.04,내 기쁨은 너가 벤틀리를 끄는 거야,67,김승민,2022.05.29,23,2022
전설,2022.06.18,주저하는 연인들을 위해,63,잔나비,2022.06.12,25,2022
떠나보낼 준비해 둘걸 그랬어,2022.06.25,떠나보낼 준비해 둘걸 그랬어,62,임한별,2022.06.19,26,2022
Wrapped In Red (Deluxe Edition),2022.06.11,Underneath The Tree,65,Kelly Clarkson,2022.06.05,24,2022
IM HERO,2022.07.02,우리들의 블루스,61,임영웅,2022.06.26,27,2022
쇼미더머니 11 Episode 3,2022.07.16,으리으리 (Feat. 호미들),59,NSW yoon,2022.07.10,29,2022
눈이 오잖아,2022.07.23,눈이 오잖아 (Feat.헤이즈),57,이무진,2022.07.17,30,2022
첫사랑,2022.07.30,첫사랑,56,백아,2022.07.24,31,2022
우린 그렇게 사랑해서,2022.11.26,우린 그렇게 사랑해서,55,"강민경, 잔나비",2022.11.20,48,2022
Candy - Winter Special Mini Album,2022.12.03,Graduation,54,NCT DREAM,2022.11.27,49,2022
LOVE me,2022.07.09,LOVE me,60,BE`O (비오),2022.07.03,28,2022
WSG워너비 1집,2022.12.10,보고싶었어,53,WSG워너비 (4FIRE),2022.12.04,50,2022
그 겨울이 잠든 거리에서 (경서예지 x 전건호),2022.12.24,그 겨울이 잠든 거리에서,51,"경서예지, 전건호",2022.12.18,52,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.12.17,다정히 내 이름을 부르면,52,"경서예지, 전건호",2022.12.11,51,2022
Dynamite,2022.03.05,Dynamite,88,방탄소년단,2022.02.27,10,2022
내일은 미스터트롯 우승자 특전곡,2022.03.19,이제 나만 믿어요,85,임영웅,2022.03.13,12,2022
Christmas Without You,2022.03.12,Christmas Without You,86,Ava Max,2022.03.06,11,2022
봄여름가을겨울 (Still Life),2022.03.26,봄여름가을겨울 (Still Life),84,BIGBANG (빅뱅),2022.03.20,13,2022
CHECKMATE,2022.04.02,SNEAKERS,82,ITZY (있지),2022.03.27,14,2022
YOUNHA 6th Album `END THEORY`,2022.04.16,오르트구름,78,윤하,2022.04.10,16,2022
Seoul,2022.04.23,Love story,77,볼빨간사춘기,2022.04.17,17,2022
Under The Influence: Holiday Edition,2022.04.09,Text Me Merry Christmas (Feat. Kristen Bell),80,Straight No Chaser,2022.04.03,15,2022
흩어지지 않게,2022.05.07,흩어지지 않게,74,엠씨더맥스 (M.C the MAX),2022.05.01,19,2022
FOREVER 1 - The 7th Album,2022.05.14,FOREVER 1,72,소녀시대,2022.05.08,20,2022
쇼미더머니 11 Episode 2,2022.04.30,"Flick (Feat. BE`O (비오), 김하온 (HAON)) (Prod. GroovyRoom)",76,노윤하,2022.04.24,18,2022
미련을 말하는,2022.05.28,새벽에 걸려온 너의 전화는,69,한동근,2022.05.22,22,2022
Girls - The 2nd Mini Album,2022.05.21,도깨비불 (Illusion),70,aespa,2022.05.15,21,2022
쇼미더머니 11 Episode 1,2022.06.04,WE (Feat. 박재범) (Prod. by Slom),68,"이영지, 토이고 (toigo), 제이켠 (J`Kyun), 잠비노 (Jambino), XINSAYNE",2022.05.29,23,2022
Stay,2022.06.18,Stay,64,"The Kid LAROI, Justin Bieber",2022.06.12,25,2022
전설,2022.06.25,주저하는 연인들을 위해,63,잔나비,2022.06.19,26,2022
밤하늘의 별을(2020),2022.06.11,밤하늘의 별을(2020),66,경서,2022.06.05,24,2022
떠나보낼 준비해 둘걸 그랬어,2022.07.02,떠나보낼 준비해 둘걸 그랬어,62,임한별,2022.06.26,27,2022
LOVE me,2022.07.16,LOVE me,60,BE`O (비오),2022.07.10,29,2022
`키스 먼저 할까요?` OST Part 3,2022.07.23,"모든 날, 모든 순간 (Every day, Every Moment)",58,폴킴,2022.07.17,30,2022
눈이 오잖아,2022.07.30,눈이 오잖아 (Feat.헤이즈),57,이무진,2022.07.24,31,2022
첫사랑,2022.11.26,첫사랑,56,백아,2022.11.20,48,2022
우린 그렇게 사랑해서,2022.12.03,우린 그렇게 사랑해서,55,"강민경, 잔나비",2022.11.27,49,2022
IM HERO,2022.07.09,우리들의 블루스,61,임영웅,2022.07.03,28,2022
Candy - Winter Special Mini Album,2022.12.10,Graduation,54,NCT DREAM,2022.12.04,50,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.12.24,다정히 내 이름을 부르면,52,"경서예지, 전건호",2022.12.18,52,2022
WSG워너비 1집,2022.12.17,보고싶었어,53,WSG워너비 (4FIRE),2022.12.11,51,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.03.05,Feel My Rhythm,89,레드벨벳(Red Velvet),2022.02.27,10,2022
Christmas Without You,2022.03.19,Christmas Without You,86,Ava Max,2022.03.13,12,2022
Candy - Winter Special Mini Album,2022.03.12,문 (Moon),87,NCT DREAM,2022.03.06,11,2022
내일은 미스터트롯 우승자 특전곡,2022.03.26,이제 나만 믿어요,85,임영웅,2022.03.20,13,2022
Candy - Winter Special Mini Album,2022.04.02,발자국 (Walk With You),83,NCT DREAM,2022.03.27,14,2022
싸다9,2022.04.16,That That (prod. & feat. SUGA of BTS),79,싸이 (Psy),2022.04.10,16,2022
YOUNHA 6th Album `END THEORY`,2022.04.23,오르트구름,78,윤하,2022.04.17,17,2022
CHARLIE,2022.04.09,I Don`t Think That I Like Her,81,Charlie Puth,2022.04.03,15,2022
IM HERO,2022.05.07,다시 만날 수 있을까,75,임영웅,2022.05.01,19,2022
Candy - Winter Special Mini Album,2022.05.14,Tangerine Love (Favorite),73,NCT DREAM,2022.05.08,20,2022
Seoul,2022.04.30,Love story,77,볼빨간사춘기,2022.04.24,18,2022
Girls - The 2nd Mini Album,2022.05.28,도깨비불 (Illusion),70,aespa,2022.05.22,22,2022
SG워너비 ＆ 브라운 아이드 걸스,2022.05.21,Must Have Love,71,"SG워너비, 브라운 아이드 걸스",2022.05.15,21,2022
미련을 말하는,2022.06.04,새벽에 걸려온 너의 전화는,69,한동근,2022.05.29,23,2022
Wrapped In Red (Deluxe Edition),2022.06.18,Underneath The Tree,65,Kelly Clarkson,2022.06.12,25,2022
Stay,2022.06.25,Stay,64,"The Kid LAROI, Justin Bieber",2022.06.19,26,2022
PROTOTYPE RESEARCH #0063,2022.06.11,내 기쁨은 너가 벤틀리를 끄는 거야,67,김승민,2022.06.05,24,2022
전설,2022.07.02,주저하는 연인들을 위해,63,잔나비,2022.06.26,27,2022
IM HERO,2022.07.16,우리들의 블루스,61,임영웅,2022.07.10,29,2022
쇼미더머니 11 Episode 3,2022.07.23,으리으리 (Feat. 호미들),59,NSW yoon,2022.07.17,30,2022
`키스 먼저 할까요?` OST Part 3,2022.07.30,"모든 날, 모든 순간 (Every day, Every Moment)",58,폴킴,2022.07.24,31,2022
눈이 오잖아,2022.11.26,눈이 오잖아 (Feat.헤이즈),57,이무진,2022.11.20,48,2022
첫사랑,2022.12.03,첫사랑,56,백아,2022.11.27,49,2022
떠나보낼 준비해 둘걸 그랬어,2022.07.09,떠나보낼 준비해 둘걸 그랬어,62,임한별,2022.07.03,28,2022
우린 그렇게 사랑해서,2022.12.10,우린 그렇게 사랑해서,55,"강민경, 잔나비",2022.12.04,50,2022
WSG워너비 1집,2022.12.24,보고싶었어,53,WSG워너비 (4FIRE),2022.12.18,52,2022
Candy - Winter Special Mini Album,2022.12.17,Graduation,54,NCT DREAM,2022.12.11,51,2022
스티커 사진,2022.03.05,스티커 사진,90,21학번,2022.02.27,10,2022
Candy - Winter Special Mini Album,2022.03.19,문 (Moon),87,NCT DREAM,2022.03.13,12,2022
Dynamite,2022.03.12,Dynamite,88,방탄소년단,2022.03.06,11,2022
Christmas Without You,2022.03.26,Christmas Without You,86,Ava Max,2022.03.20,13,2022
봄여름가을겨울 (Still Life),2022.04.02,봄여름가을겨울 (Still Life),84,BIGBANG (빅뱅),2022.03.27,14,2022
Under The Influence: Holiday Edition,2022.04.16,Text Me Merry Christmas (Feat. Kristen Bell),80,Straight No Chaser,2022.04.10,16,2022
싸다9,2022.04.23,That That (prod. & feat. SUGA of BTS),79,싸이 (Psy),2022.04.17,17,2022
CHECKMATE,2022.04.09,SNEAKERS,82,ITZY (있지),2022.04.03,15,2022
쇼미더머니 11 Episode 2,2022.05.07,"Flick (Feat. BE`O (비오), 김하온 (HAON)) (Prod. GroovyRoom)",76,노윤하,2022.05.01,19,2022
흩어지지 않게,2022.05.14,흩어지지 않게,74,엠씨더맥스 (M.C the MAX),2022.05.08,20,2022
YOUNHA 6th Album `END THEORY`,2022.04.30,오르트구름,78,윤하,2022.04.24,18,2022
SG워너비 ＆ 브라운 아이드 걸스,2022.05.28,Must Have Love,71,"SG워너비, 브라운 아이드 걸스",2022.05.22,22,2022
FOREVER 1 - The 7th Album,2022.05.21,FOREVER 1,72,소녀시대,2022.05.15,21,2022
Girls - The 2nd Mini Album,2022.06.04,도깨비불 (Illusion),70,aespa,2022.05.29,23,2022
밤하늘의 별을(2020),2022.06.18,밤하늘의 별을(2020),66,경서,2022.06.12,25,2022
Wrapped In Red (Deluxe Edition),2022.06.25,Underneath The Tree,65,Kelly Clarkson,2022.06.19,26,2022
쇼미더머니 11 Episode 1,2022.06.11,WE (Feat. 박재범) (Prod. by Slom),68,"이영지, 토이고 (toigo), 제이켠 (J`Kyun), 잠비노 (Jambino), XINSAYNE",2022.06.05,24,2022
Stay,2022.07.02,Stay,64,"The Kid LAROI, Justin Bieber",2022.06.26,27,2022
떠나보낼 준비해 둘걸 그랬어,2022.07.16,떠나보낼 준비해 둘걸 그랬어,62,임한별,2022.07.10,29,2022
LOVE me,2022.07.23,LOVE me,60,BE`O (비오),2022.07.17,30,2022
쇼미더머니 11 Episode 3,2022.07.30,으리으리 (Feat. 호미들),59,NSW yoon,2022.07.24,31,2022
`키스 먼저 할까요?` OST Part 3,2022.11.26,"모든 날, 모든 순간 (Every day, Every Moment)",58,폴킴,2022.11.20,48,2022
눈이 오잖아,2022.12.03,눈이 오잖아 (Feat.헤이즈),57,이무진,2022.11.27,49,2022
전설,2022.07.09,주저하는 연인들을 위해,63,잔나비,2022.07.03,28,2022
첫사랑,2022.12.10,첫사랑,56,백아,2022.12.04,50,2022
Candy - Winter Special Mini Album,2022.12.24,Graduation,54,NCT DREAM,2022.12.18,52,2022
우린 그렇게 사랑해서,2022.12.17,우린 그렇게 사랑해서,55,"강민경, 잔나비",2022.12.11,51,2022
조각집,2022.03.05,드라마,91,아이유 (IU),2022.02.27,10,2022
Dynamite,2022.03.19,Dynamite,88,방탄소년단,2022.03.13,12,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.03.12,Feel My Rhythm,89,레드벨벳(Red Velvet),2022.03.06,11,2022
Candy - Winter Special Mini Album,2022.03.26,문 (Moon),87,NCT DREAM,2022.03.20,13,2022
내일은 미스터트롯 우승자 특전곡,2022.04.02,이제 나만 믿어요,85,임영웅,2022.03.27,14,2022
CHARLIE,2022.04.16,I Don`t Think That I Like Her,81,Charlie Puth,2022.04.10,16,2022
Under The Influence: Holiday Edition,2022.04.23,Text Me Merry Christmas (Feat. Kristen Bell),80,Straight No Chaser,2022.04.17,17,2022
Candy - Winter Special Mini Album,2022.04.09,발자국 (Walk With You),83,NCT DREAM,2022.04.03,15,2022
Seoul,2022.05.07,Love story,77,볼빨간사춘기,2022.05.01,19,2022
IM HERO,2022.05.14,다시 만날 수 있을까,75,임영웅,2022.05.08,20,2022
싸다9,2022.04.30,That That (prod. & feat. SUGA of BTS),79,싸이 (Psy),2022.04.24,18,2022
FOREVER 1 - The 7th Album,2022.05.28,FOREVER 1,72,소녀시대,2022.05.22,22,2022
Candy - Winter Special Mini Album,2022.05.21,Tangerine Love (Favorite),73,NCT DREAM,2022.05.15,21,2022
SG워너비 ＆ 브라운 아이드 걸스,2022.06.04,Must Have Love,71,"SG워너비, 브라운 아이드 걸스",2022.05.29,23,2022
PROTOTYPE RESEARCH #0063,2022.06.18,내 기쁨은 너가 벤틀리를 끄는 거야,67,김승민,2022.06.12,25,2022
밤하늘의 별을(2020),2022.06.25,밤하늘의 별을(2020),66,경서,2022.06.19,26,2022
미련을 말하는,2022.06.11,새벽에 걸려온 너의 전화는,69,한동근,2022.06.05,24,2022
Wrapped In Red (Deluxe Edition),2022.07.02,Underneath The Tree,65,Kelly Clarkson,2022.06.26,27,2022
전설,2022.07.16,주저하는 연인들을 위해,63,잔나비,2022.07.10,29,2022
IM HERO,2022.07.23,우리들의 블루스,61,임영웅,2022.07.17,30,2022
LOVE me,2022.07.30,LOVE me,60,BE`O (비오),2022.07.24,31,2022
쇼미더머니 11 Episode 3,2022.11.26,으리으리 (Feat. 호미들),59,NSW yoon,2022.11.20,48,2022
`키스 먼저 할까요?` OST Part 3,2022.12.03,"모든 날, 모든 순간 (Every day, Every Moment)",58,폴킴,2022.11.27,49,2022
Stay,2022.07.09,Stay,64,"The Kid LAROI, Justin Bieber",2022.07.03,28,2022
눈이 오잖아,2022.12.10,눈이 오잖아 (Feat.헤이즈),57,이무진,2022.12.04,50,2022
우린 그렇게 사랑해서,2022.12.24,우린 그렇게 사랑해서,55,"강민경, 잔나비",2022.12.18,52,2022
첫사랑,2022.12.17,첫사랑,56,백아,2022.12.11,51,2022
Candy - Winter Special Mini Album,2022.03.05,입김 (Take My Breath),92,NCT DREAM,2022.02.27,10,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.03.19,Feel My Rhythm,89,레드벨벳(Red Velvet),2022.03.13,12,2022
스티커 사진,2022.03.12,스티커 사진,90,21학번,2022.03.06,11,2022
Dynamite,2022.03.26,Dynamite,88,방탄소년단,2022.03.20,13,2022
Christmas Without You,2022.04.02,Christmas Without You,86,Ava Max,2022.03.27,14,2022
CHECKMATE,2022.04.16,SNEAKERS,82,ITZY (있지),2022.04.10,16,2022
CHARLIE,2022.04.23,I Don`t Think That I Like Her,81,Charlie Puth,2022.04.17,17,2022
봄여름가을겨울 (Still Life),2022.04.09,봄여름가을겨울 (Still Life),84,BIGBANG (빅뱅),2022.04.03,15,2022
YOUNHA 6th Album `END THEORY`,2022.05.07,오르트구름,78,윤하,2022.05.01,19,2022
쇼미더머니 11 Episode 2,2022.05.14,"Flick (Feat. BE`O (비오), 김하온 (HAON)) (Prod. GroovyRoom)",76,노윤하,2022.05.08,20,2022
Under The Influence: Holiday Edition,2022.04.30,Text Me Merry Christmas (Feat. Kristen Bell),80,Straight No Chaser,2022.04.24,18,2022
Candy - Winter Special Mini Album,2022.05.28,Tangerine Love (Favorite),73,NCT DREAM,2022.05.22,22,2022
흩어지지 않게,2022.05.21,흩어지지 않게,74,엠씨더맥스 (M.C the MAX),2022.05.15,21,2022
FOREVER 1 - The 7th Album,2022.06.04,FOREVER 1,72,소녀시대,2022.05.29,23,2022
쇼미더머니 11 Episode 1,2022.06.18,WE (Feat. 박재범) (Prod. by Slom),68,"이영지, 토이고 (toigo), 제이켠 (J`Kyun), 잠비노 (Jambino), XINSAYNE",2022.06.12,25,2022
PROTOTYPE RESEARCH #0063,2022.06.25,내 기쁨은 너가 벤틀리를 끄는 거야,67,김승민,2022.06.19,26,2022
Girls - The 2nd Mini Album,2022.06.11,도깨비불 (Illusion),70,aespa,2022.06.05,24,2022
밤하늘의 별을(2020),2022.07.02,밤하늘의 별을(2020),66,경서,2022.06.26,27,2022
Stay,2022.07.16,Stay,64,"The Kid LAROI, Justin Bieber",2022.07.10,29,2022
떠나보낼 준비해 둘걸 그랬어,2022.07.23,떠나보낼 준비해 둘걸 그랬어,62,임한별,2022.07.17,30,2022
IM HERO,2022.07.30,우리들의 블루스,61,임영웅,2022.07.24,31,2022
LOVE me,2022.11.26,LOVE me,60,BE`O (비오),2022.11.20,48,2022
쇼미더머니 11 Episode 3,2022.12.03,으리으리 (Feat. 호미들),59,NSW yoon,2022.11.27,49,2022
Wrapped In Red (Deluxe Edition),2022.07.09,Underneath The Tree,65,Kelly Clarkson,2022.07.03,28,2022
`키스 먼저 할까요?` OST Part 3,2022.12.10,"모든 날, 모든 순간 (Every day, Every Moment)",58,폴킴,2022.12.04,50,2022
첫사랑,2022.12.24,첫사랑,56,백아,2022.12.18,52,2022
눈이 오잖아,2022.12.17,눈이 오잖아 (Feat.헤이즈),57,이무진,2022.12.11,51,2022
사랑한다고 말해줘,2022.03.05,사랑한다고 말해줘,93,탑현,2022.02.27,10,2022
스티커 사진,2022.03.19,스티커 사진,90,21학번,2022.03.13,12,2022
조각집,2022.03.12,드라마,91,아이유 (IU),2022.03.06,11,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.03.26,Feel My Rhythm,89,레드벨벳(Red Velvet),2022.03.20,13,2022
Candy - Winter Special Mini Album,2022.04.02,문 (Moon),87,NCT DREAM,2022.03.27,14,2022
Candy - Winter Special Mini Album,2022.04.16,발자국 (Walk With You),83,NCT DREAM,2022.04.10,16,2022
